Date collected,Location,Provider,Reports,Source,Status,Time collected
Thu 18 Jul 2019,"Madison, WI",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Urbandale, IA",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Asheville, NC",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Clinton, IA",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Ottumwa, IA",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Des Moines, IA",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Omaha, NE",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Medford, OR",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Janesville, WI",US-cellular,2,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Orlando, FL",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Robersonville, NC",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Cecil, WI",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Clintonville, WI",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Frostburg, MD",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Sylva, NC",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Charles City, IA",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Watertown, WI",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Durant, OK",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Tuskahoma, OK",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"De Witt, IA",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Galena, IL",US-cellular,1,Is the service down,  No problems detected ,14:05:37
Thu 18 Jul 2019,"Brooklyn, NY",Cricket-Wireless,20,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Dallas, TX",Cricket-Wireless,18,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Houston, TX",Cricket-Wireless,16,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Phoenix, AZ",Cricket-Wireless,14,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Galveston, TX",Cricket-Wireless,11,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Mission, TX",Cricket-Wireless,8,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Newberry, SC",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Williston, ND",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Minot, ND",Cricket-Wireless,7,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Denver, CO",Cricket-Wireless,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Corpus Christi, TX",Cricket-Wireless,5,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Los Angeles, CA",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Pharr, TX",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Nashville, TN",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Tempe, AZ",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Ashtabula, OH",Cricket-Wireless,4,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Seattle, WA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Atlanta, GA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Washington, D.C., DC",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"San Antonio, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Compton, CA",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Albuquerque, NM",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Beeville, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Cresson, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Baltimore, MD",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Benton, AR",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Austin, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Chicago, IL",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Bishop, TX",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"St. Louis, MO",Cricket-Wireless,3,Is the service down,  Some problems detected ,14:07:36
Thu 18 Jul 2019,"Dallas, TX",Cable-ONE,17,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Phoenix, AZ",Cable-ONE,13,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Salt Lake City, UT",Cable-ONE,12,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Los Angeles, CA",Cable-ONE,11,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Albuquerque, NM",Cable-ONE,9,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Austin, TX",Cable-ONE,6,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Lakewood, CA",Cable-ONE,6,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Pocatello, ID",Cable-ONE,6,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Idaho Falls, ID",Cable-ONE,5,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Las Vegas, NV",Cable-ONE,5,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"San Antonio, TX",Cable-ONE,5,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Federal Way, WA",Cable-ONE,5,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Sandy, UT",Cable-ONE,5,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Minneapolis, MN",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Oklahoma City, OK",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Meridian, ID",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"El Paso, TX",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Herriman, UT",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Fort Worth, TX",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Mesquite, TX",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Caldwell, ID",Cable-ONE,4,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Rio Rancho, NM",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Sioux City, IA",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Willow Spring, AZ",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Prescott, AZ",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Garland, TX",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"West Des Moines, IA",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Kansas City, MO",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Houston, TX",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Twin Falls, ID",Cable-ONE,3,Is the service down,  No problems detected ,14:06:47
Thu 18 Jul 2019,"Dallas, TX",Suddenlink,737,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",Suddenlink,538,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Allen, TX",Suddenlink,103,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Mesquite, TX",Suddenlink,92,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Washington, D.C., DC",Suddenlink,89,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Austin, TX",Suddenlink,86,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Oklahoma City, OK",Suddenlink,68,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Fort Worth, TX",Suddenlink,68,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Garland, TX",Suddenlink,67,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Memphis, TN",Suddenlink,64,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Chicago, IL",Suddenlink,63,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Kansas City, MO",Suddenlink,56,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Greenbelt, MD",Suddenlink,56,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Amarillo, TX",Suddenlink,50,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Charleston, WV",Suddenlink,48,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Flagstaff, AZ",Suddenlink,45,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Los Angeles, CA",Suddenlink,40,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Charlotte, NC",Suddenlink,36,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Arlington, TX",Suddenlink,35,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Irving, TX",Suddenlink,34,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Greensburg, PA",Suddenlink,33,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Phoenix, AZ",Suddenlink,32,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Sacramento, CA",Suddenlink,32,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"San Antonio, TX",Suddenlink,32,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"St. Louis, MO",Suddenlink,29,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"College Station, TX",Suddenlink,27,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Paris, TX",Suddenlink,26,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Silver Spring, MD",Suddenlink,25,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Tyler, TX",Suddenlink,23,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Philadelphia, PA",Suddenlink,23,Is the service down,  Problems detected ,14:09:21
Thu 18 Jul 2019,"Houston, TX",MetroPCS,20,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Miami, FL",MetroPCS,20,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Dallas, TX",MetroPCS,19,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Grand Junction, CO",MetroPCS,18,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Chicago, IL",MetroPCS,18,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Los Angeles, CA",MetroPCS,18,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Brooklyn, NY",MetroPCS,18,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Detroit, MI",MetroPCS,17,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"San Antonio, TX",MetroPCS,17,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Irving, TX",MetroPCS,13,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Austin, TX",MetroPCS,12,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Orlando, FL",MetroPCS,11,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Atlanta, GA",MetroPCS,11,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Washington, D.C., DC",MetroPCS,9,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Philadelphia, PA",MetroPCS,9,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Sacramento, CA",MetroPCS,9,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Indianapolis, IN",MetroPCS,8,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Jacksonville, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Tampa, FL",MetroPCS,8,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Charlotte, NC",MetroPCS,7,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Oklahoma City, OK",MetroPCS,7,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Marathon, FL",MetroPCS,7,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Fort Worth, TX",MetroPCS,6,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Kansas City, MO",MetroPCS,5,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Las Vegas, NV",MetroPCS,5,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Augusta, GA",MetroPCS,5,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Memphis, TN",MetroPCS,5,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Portland, OR",MetroPCS,5,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"New York City, NY",MetroPCS,5,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Federal Way, WA",MetroPCS,5,Is the service down,  Some problems detected ,14:06:47
Thu 18 Jul 2019,"Dallas, TX",Frontier,280,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Tampa, FL",Frontier,211,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Los Angeles, CA",Frontier,185,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Chicago, IL",Frontier,111,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Seattle, WA",Frontier,103,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Portland, OR",Frontier,103,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Orlando, FL",Frontier,72,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Atlanta, GA",Frontier,44,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Whittier, CA",Frontier,38,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Indianapolis, IN",Frontier,36,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Irving, TX",Frontier,33,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Mesquite, TX",Frontier,32,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Washington, D.C., DC",Frontier,31,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Riverview, FL",Frontier,30,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Fort Worth, TX",Frontier,30,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Arlington, TX",Frontier,29,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Sarasota, FL",Frontier,28,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"New York City, NY",Frontier,27,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Fort Wayne, IN",Frontier,27,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Miami, FL",Frontier,26,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Brooklyn, NY",Frontier,25,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Detroit, MI",Frontier,24,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Norwalk, CA",Frontier,24,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Riverside, CA",Frontier,24,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Fort Lauderdale, FL",Frontier,24,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Garland, TX",Frontier,23,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Allen, TX",Frontier,23,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Philadelphia, PA",Frontier,22,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Irvine, CA",Frontier,20,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Santa Ana, CA",Frontier,20,Is the service down,  Problems detected ,14:05:37
Thu 18 Jul 2019,"Long Beach, CA",T-Mobile,105,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Houston, TX",T-Mobile,95,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Los Angeles, CA",T-Mobile,81,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Chicago, IL",T-Mobile,76,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Dallas, TX",T-Mobile,52,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Philadelphia, PA",T-Mobile,51,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Seattle, WA",T-Mobile,50,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Denver, CO",T-Mobile,49,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Portland, OR",T-Mobile,45,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Austin, TX",T-Mobile,42,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Brooklyn, NY",T-Mobile,41,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Orlando, FL",T-Mobile,40,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"The Bronx, NY",T-Mobile,39,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"San Antonio, TX",T-Mobile,32,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Minneapolis, MN",T-Mobile,31,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"New York City, NY",T-Mobile,26,Is the service down,  Problems detected ,14:06:47
Thu 18 Jul 2019,"Atlanta, GA",T-Mobile,26,Is the service down,  Problems detected ,14:06:47
